Date,Health_District,Sex,Cases,Hospitalized,Deaths,State
2020-05-20,Central Shenandoah,Male,612,48,15,Virginia
2020-05-20,Southside,Male,79,17,8,Virginia
2020-05-20,Chesterfield,Male,572,41,19,Virginia
2020-05-20,Arlington,Female,852,161,45,Virginia
2020-05-20,Rappahannock,Male,534,74,10,Virginia
2020-05-20,Central Virginia,Male,102,9,3,Virginia
2020-05-20,Alleghany,Not Reported,1,0,0,Virginia
2020-05-20,Henrico,Male,563,90,56,Virginia
2020-05-20,Thomas Jefferson,Male,178,31,8,Virginia
2020-05-20,Lord Fairfax,Male,448,44,17,Virginia
2020-05-20,Three Rivers,Male,313,13,1,Virginia
2020-05-20,Richmond,Not Reported,14,2,2,Virginia
2020-05-20,Pittsylvania-Danville,Male,28,9,1,Virginia
2020-05-20,Portsmouth,Not Reported,2,0,0,Virginia
2020-05-20,Norfolk,Not Reported,0,0,0,Virginia
2020-05-20,Chesapeake,Male,181,39,7,Virginia
2020-05-20,Chickahominy,Female,226,38,13,Virginia
2020-05-20,Prince William,Male,2618,269,39,Virginia
2020-05-20,Eastern Shore,Not Reported,4,0,0,Virginia
2020-05-20,Eastern Shore,Male,433,33,14,Virginia
2020-05-20,Rappahannock Rapidan,Male,450,44,7,Virginia
2020-05-20,Henrico,Not Reported,2,0,0,Virginia
2020-05-20,Cumberland Plateau,Female,18,1,0,Virginia
2020-05-20,West Piedmont,Male,51,8,2,Virginia
2020-05-20,Hampton,Not Reported,2,0,0,Virginia
2020-05-20,Alexandria,Not Reported,6,0,0,Virginia
2020-05-20,Western Tidewater,Not Reported,3,0,0,Virginia
2020-05-20,Cumberland Plateau,Not Reported,0,0,0,Virginia
2020-05-20,Virginia Beach,Male,262,49,12,Virginia
2020-05-20,Alleghany,Female,100,9,3,Virginia
2020-05-20,Lenowisco,Female,22,7,1,Virginia
2020-05-20,Virginia Beach,Not Reported,2,0,0,Virginia
2020-05-20,Western Tidewater,Female,280,18,12,Virginia
2020-05-20,Mount Rogers,Male,121,13,4,Virginia
2020-05-20,Lord Fairfax,Female,548,49,20,Virginia
2020-05-20,Piedmont,Not Reported,0,0,0,Virginia
2020-05-20,Alexandria,Male,791,96,17,Virginia
2020-05-20,Pittsylvania-Danville,Not Reported,0,0,0,Virginia
2020-05-20,West Piedmont,Not Reported,1,0,0,Virginia
2020-05-20,Loudoun,Female,858,67,27,Virginia
2020-05-20,Hampton,Female,93,11,1,Virginia
2020-05-20,Henrico,Female,774,84,58,Virginia
2020-05-20,Prince William,Not Reported,32,1,0,Virginia
2020-05-20,Chickahominy,Male,155,39,13,Virginia
2020-05-20,Rappahannock Rapidan,Not Reported,24,1,0,Virginia
2020-05-20,Peninsula,Female,273,53,19,Virginia
2020-05-20,Lenowisco,Not Reported,0,0,0,Virginia
2020-05-20,Crater,Not Reported,5,2,0,Virginia
2020-05-20,Chickahominy,Not Reported,3,0,0,Virginia
2020-05-20,Portsmouth,Male,126,18,6,Virginia
2020-05-20,New River,Female,48,4,0,Virginia
2020-05-20,Rappahannock,Female,569,55,4,Virginia
2020-05-20,Central Virginia,Female,77,6,0,Virginia
2020-05-20,Roanoke,Not Reported,0,0,0,Virginia
2020-05-20,West Piedmont,Female,64,5,1,Virginia
2020-05-20,Mount Rogers,Female,132,6,2,Virginia
2020-05-20,Piedmont,Male,499,26,4,Virginia
2020-05-20,Chesterfield,Female,637,32,17,Virginia
2020-05-20,Fairfax,Male,4342,665,166,Virginia
2020-05-20,Crater,Male,232,32,4,Virginia
2020-05-20,Central Virginia,Not Reported,0,0,0,Virginia
2020-05-20,Prince William,Female,2499,221,49,Virginia
2020-05-20,Virginia Beach,Female,320,38,7,Virginia
2020-05-20,Norfolk,Female,187,30,1,Virginia
2020-05-20,Three Rivers,Female,126,20,5,Virginia
2020-05-20,Arlington,Male,902,185,44,Virginia
2020-05-20,Central Shenandoah,Female,698,56,13,Virginia
2020-05-20,Southside,Female,153,17,13,Virginia
2020-05-19,Southside,Not Reported,3,0,0,Virginia
2020-05-19,Chesapeake,Female,227,42,5,Virginia
2020-05-19,Richmond,Female,392,50,5,Virginia
2020-05-19,Roanoke,Male,56,4,2,Virginia
2020-05-19,Fairfax,Not Reported,61,4,1,Virginia
2020-05-19,Thomas Jefferson,Female,213,37,5,Virginia
2020-05-19,Chesapeake,Not Reported,0,0,0,Virginia
2020-05-19,Cumberland Plateau,Male,14,1,0,Virginia
2020-05-19,Eastern Shore,Female,476,24,12,Virginia
2020-05-19,Lord Fairfax,Not Reported,9,0,0,Virginia
2020-05-19,Rappahannock,Not Reported,4,1,0,Virginia
2020-05-19,Central Shenandoah,Not Reported,1,0,0,Virginia
2020-05-19,Peninsula,Male,243,60,12,Virginia
2020-05-19,Norfolk,Male,186,29,5,Virginia
2020-05-19,Alexandria,Female,806,74,18,Virginia
2020-05-19,Lenowisco,Male,22,8,3,Virginia
2020-05-19,Pittsylvania-Danville,Female,43,14,1,Virginia
2020-05-19,New River,Not Reported,1,0,0,Virginia
2020-05-19,Chesterfield,Not Reported,31,0,0,Virginia
2020-05-19,Loudoun,Male,777,80,22,Virginia
2020-05-19,Rappahannock Rapidan,Female,400,23,4,Virginia
2020-05-19,Piedmont,Female,119,14,1,Virginia
2020-05-19,Richmond,Male,429,71,12,Virginia
2020-05-19,Crater,Female,231,47,10,Virginia
2020-05-19,Portsmouth,Female,114,21,5,Virginia
2020-05-19,Arlington,Not Reported,10,0,0,Virginia
2020-05-19,Mount Rogers,Not Reported,1,0,0,Virginia
2020-05-19,Thomas Jefferson,Not Reported,1,0,0,Virginia
2020-05-19,Three Rivers,Not Reported,1,0,0,Virginia
2020-05-19,Hampton,Male,71,19,2,Virginia
2020-05-19,Alleghany,Male,69,15,3,Virginia
2020-05-19,Roanoke,Female,79,3,6,Virginia
2020-05-19,Loudoun,Not Reported,3,0,0,Virginia
2020-05-19,Fairfax,Female,4072,499,146,Virginia
2020-05-19,Western Tidewater,Male,285,40,19,Virginia
2020-05-19,Peninsula,Not Reported,3,0,0,Virginia
2020-05-19,New River,Male,41,8,1,Virginia
2020-05-19,Central Shenandoah,Male,593,44,15,Virginia
2020-05-19,Southside,Male,77,17,8,Virginia
2020-05-19,Chesterfield,Male,556,40,19,Virginia
2020-05-19,Arlington,Female,833,152,38,Virginia
2020-05-19,Rappahannock,Male,511,73,10,Virginia
2020-05-19,Central Virginia,Male,101,10,3,Virginia
2020-05-19,Alleghany,Not Reported,1,0,0,Virginia
2020-05-19,Henrico,Male,552,89,56,Virginia
2020-05-19,Thomas Jefferson,Male,176,30,8,Virginia
2020-05-19,Lord Fairfax,Male,434,43,16,Virginia
2020-05-19,Three Rivers,Male,312,13,1,Virginia
2020-05-19,Richmond,Not Reported,14,2,2,Virginia
2020-05-19,Pittsylvania-Danville,Male,28,9,1,Virginia
2020-05-19,Portsmouth,Not Reported,2,0,0,Virginia
2020-05-19,Norfolk,Not Reported,0,0,0,Virginia
2020-05-19,Chesapeake,Male,174,37,7,Virginia
2020-05-19,Chickahominy,Female,224,38,13,Virginia
2020-05-19,Prince William,Male,2524,247,39,Virginia
2020-05-19,Eastern Shore,Not Reported,5,0,0,Virginia
2020-05-19,Eastern Shore,Male,433,32,14,Virginia
2020-05-19,Rappahannock Rapidan,Male,434,39,7,Virginia
2020-05-19,Henrico,Not Reported,2,0,0,Virginia
2020-05-19,Cumberland Plateau,Female,18,1,0,Virginia
2020-05-19,West Piedmont,Male,48,8,2,Virginia
2020-05-19,Hampton,Not Reported,2,0,0,Virginia
2020-05-19,Alexandria,Not Reported,5,0,0,Virginia
2020-05-19,Western Tidewater,Not Reported,3,0,0,Virginia
2020-05-19,Cumberland Plateau,Not Reported,0,0,0,Virginia
2020-05-19,Virginia Beach,Male,253,49,12,Virginia
2020-05-19,Alleghany,Female,99,8,3,Virginia
2020-05-19,Lenowisco,Female,20,7,1,Virginia
2020-05-19,Virginia Beach,Not Reported,2,0,0,Virginia
2020-05-19,Western Tidewater,Female,275,17,12,Virginia
2020-05-19,Mount Rogers,Male,120,12,4,Virginia
2020-05-19,Lord Fairfax,Female,530,48,19,Virginia
2020-05-19,Piedmont,Not Reported,0,0,0,Virginia
2020-05-19,Alexandria,Male,766,95,16,Virginia
2020-05-19,Pittsylvania-Danville,Not Reported,0,0,0,Virginia
2020-05-19,West Piedmont,Not Reported,0,0,0,Virginia
2020-05-19,Loudoun,Female,799,66,27,Virginia
2020-05-19,Hampton,Female,92,11,1,Virginia
2020-05-19,Henrico,Female,767,84,58,Virginia
2020-05-19,Prince William,Not Reported,32,1,0,Virginia
2020-05-19,Chickahominy,Male,150,38,13,Virginia
2020-05-19,Rappahannock Rapidan,Not Reported,19,1,0,Virginia
2020-05-19,Peninsula,Female,267,52,19,Virginia
2020-05-19,Lenowisco,Not Reported,0,0,0,Virginia
2020-05-19,Crater,Not Reported,5,2,0,Virginia
2020-05-19,Chickahominy,Not Reported,3,0,0,Virginia
2020-05-19,Portsmouth,Male,125,18,6,Virginia
2020-05-19,New River,Female,47,4,0,Virginia
2020-05-19,Rappahannock,Female,544,52,4,Virginia
2020-05-19,Central Virginia,Female,77,6,0,Virginia
2020-05-19,Roanoke,Not Reported,0,0,0,Virginia
2020-05-19,West Piedmont,Female,62,5,1,Virginia
2020-05-19,Mount Rogers,Female,131,6,2,Virginia
2020-05-19,Piedmont,Male,472,26,4,Virginia
2020-05-19,Chesterfield,Female,618,32,17,Virginia
2020-05-19,Fairfax,Male,4121,645,163,Virginia
2020-05-19,Crater,Male,226,32,4,Virginia
2020-05-19,Central Virginia,Not Reported,0,0,0,Virginia
2020-05-19,Prince William,Female,2404,214,49,Virginia
2020-05-19,Virginia Beach,Female,309,38,7,Virginia
2020-05-19,Norfolk,Female,184,29,1,Virginia
2020-05-19,Three Rivers,Female,123,18,5,Virginia
2020-05-19,Arlington,Male,885,182,43,Virginia
2020-05-19,Central Shenandoah,Female,677,52,12,Virginia
2020-05-19,Southside,Female,148,17,12,Virginia
2020-05-18,Southside,Not Reported,3,0,0,Virginia
2020-05-18,Chesapeake,Female,225,41,4,Virginia
2020-05-18,Richmond,Female,383,49,5,Virginia
2020-05-18,Roanoke,Male,56,4,2,Virginia
2020-05-18,Fairfax,Not Reported,59,4,1,Virginia
2020-05-18,Thomas Jefferson,Female,212,36,5,Virginia
2020-05-18,Chesapeake,Not Reported,0,0,0,Virginia
2020-05-18,Cumberland Plateau,Male,14,1,0,Virginia
2020-05-18,Eastern Shore,Female,471,22,9,Virginia
2020-05-18,Lord Fairfax,Not Reported,8,0,0,Virginia
2020-05-18,Rappahannock,Not Reported,4,0,0,Virginia
2020-05-18,Central Shenandoah,Not Reported,0,0,0,Virginia
2020-05-18,Peninsula,Male,243,60,12,Virginia
2020-05-18,Norfolk,Male,187,28,5,Virginia
2020-05-18,Alexandria,Female,792,74,18,Virginia
2020-05-18,Lenowisco,Male,22,8,3,Virginia
2020-05-18,Pittsylvania-Danville,Female,42,14,1,Virginia
2020-05-18,New River,Not Reported,1,0,0,Virginia
2020-05-18,Chesterfield,Not Reported,28,0,0,Virginia
2020-05-18,Loudoun,Male,747,77,21,Virginia
2020-05-18,Rappahannock Rapidan,Female,376,21,4,Virginia
2020-05-18,Piedmont,Female,118,13,1,Virginia
2020-05-18,Richmond,Male,417,68,12,Virginia
2020-05-18,Crater,Female,224,47,10,Virginia
2020-05-18,Portsmouth,Female,112,21,4,Virginia
2020-05-18,Arlington,Not Reported,10,0,0,Virginia
2020-05-18,Mount Rogers,Not Reported,1,0,0,Virginia
2020-05-18,Thomas Jefferson,Not Reported,1,0,0,Virginia
2020-05-18,Three Rivers,Not Reported,1,0,0,Virginia
2020-05-18,Hampton,Male,71,19,2,Virginia
2020-05-18,Alleghany,Male,67,15,3,Virginia
2020-05-18,Roanoke,Female,79,3,6,Virginia
2020-05-18,Loudoun,Not Reported,3,0,0,Virginia
2020-05-18,Fairfax,Female,3993,491,143,Virginia
2020-05-18,Western Tidewater,Male,283,40,19,Virginia
2020-05-18,Peninsula,Not Reported,3,0,0,Virginia
2020-05-18,New River,Male,40,8,1,Virginia
2020-05-18,Central Shenandoah,Male,566,43,15,Virginia
2020-05-18,Southside,Male,77,17,8,Virginia
2020-05-18,Chesterfield,Male,522,40,19,Virginia
2020-05-18,Arlington,Female,813,152,37,Virginia
2020-05-18,Rappahannock,Male,498,73,10,Virginia
2020-05-18,Central Virginia,Male,101,10,3,Virginia
2020-05-18,Alleghany,Not Reported,1,0,0,Virginia
2020-05-18,Henrico,Male,543,88,56,Virginia
2020-05-18,Thomas Jefferson,Male,174,30,8,Virginia
2020-05-18,Lord Fairfax,Male,416,42,16,Virginia
2020-05-18,Three Rivers,Male,313,13,1,Virginia
2020-05-18,Richmond,Not Reported,11,1,2,Virginia
2020-05-18,Pittsylvania-Danville,Male,28,9,1,Virginia
2020-05-18,Portsmouth,Not Reported,2,0,0,Virginia
2020-05-18,Norfolk,Not Reported,0,0,0,Virginia
2020-05-18,Chesapeake,Male,171,37,6,Virginia
2020-05-18,Chickahominy,Female,221,38,13,Virginia
2020-05-18,Prince William,Male,2444,240,36,Virginia
2020-05-18,Eastern Shore,Not Reported,5,0,0,Virginia
2020-05-18,Eastern Shore,Male,429,29,11,Virginia
2020-05-18,Rappahannock Rapidan,Male,413,37,7,Virginia
2020-05-18,Henrico,Not Reported,1,0,0,Virginia
2020-05-18,Cumberland Plateau,Female,18,1,0,Virginia
2020-05-18,West Piedmont,Male,44,8,2,Virginia
2020-05-18,Hampton,Not Reported,2,0,0,Virginia
2020-05-18,Alexandria,Not Reported,5,0,0,Virginia
2020-05-18,Western Tidewater,Not Reported,3,0,0,Virginia
2020-05-18,Cumberland Plateau,Not Reported,0,0,0,Virginia
2020-05-18,Virginia Beach,Male,248,49,12,Virginia
2020-05-18,Alleghany,Female,99,8,3,Virginia
2020-05-18,Lenowisco,Female,20,7,1,Virginia
2020-05-18,Virginia Beach,Not Reported,2,0,0,Virginia
2020-05-18,Western Tidewater,Female,271,17,12,Virginia
2020-05-18,Mount Rogers,Male,116,12,4,Virginia
2020-05-18,Lord Fairfax,Female,511,46,19,Virginia
2020-05-18,Piedmont,Not Reported,0,0,0,Virginia
2020-05-18,Alexandria,Male,747,94,16,Virginia
2020-05-18,Pittsylvania-Danville,Not Reported,0,0,0,Virginia
2020-05-18,West Piedmont,Not Reported,0,0,0,Virginia
2020-05-18,Loudoun,Female,777,63,27,Virginia
2020-05-18,Hampton,Female,91,11,1,Virginia
2020-05-18,Henrico,Female,755,83,58,Virginia
2020-05-18,Prince William,Not Reported,32,1,0,Virginia
2020-05-18,Chickahominy,Male,147,36,13,Virginia
2020-05-18,Rappahannock Rapidan,Not Reported,12,1,0,Virginia
2020-05-18,Peninsula,Female,265,52,19,Virginia
2020-05-18,Lenowisco,Not Reported,0,0,0,Virginia
2020-05-18,Crater,Not Reported,5,2,0,Virginia
2020-05-18,Chickahominy,Not Reported,3,0,0,Virginia
2020-05-18,Portsmouth,Male,123,18,6,Virginia
2020-05-18,New River,Female,47,4,0,Virginia
2020-05-18,Rappahannock,Female,531,51,4,Virginia
2020-05-18,Central Virginia,Female,77,6,0,Virginia
2020-05-18,Roanoke,Not Reported,0,0,0,Virginia
2020-05-18,West Piedmont,Female,57,5,1,Virginia
2020-05-18,Mount Rogers,Female,120,6,1,Virginia
2020-05-18,Piedmont,Male,468,26,4,Virginia
2020-05-18,Chesterfield,Female,595,32,17,Virginia
2020-05-18,Fairfax,Male,4059,633,155,Virginia
2020-05-18,Crater,Male,221,31,4,Virginia
2020-05-18,Central Virginia,Not Reported,0,0,0,Virginia
2020-05-18,Prince William,Female,2340,207,45,Virginia
2020-05-18,Virginia Beach,Female,309,38,7,Virginia
2020-05-18,Norfolk,Female,183,29,1,Virginia
2020-05-18,Three Rivers,Female,123,17,5,Virginia
2020-05-18,Arlington,Male,865,179,42,Virginia
2020-05-18,Central Shenandoah,Female,661,51,12,Virginia
2020-05-18,Southside,Female,148,17,10,Virginia
2020-05-17,Southside,Not Reported,3,0,0,Virginia
2020-05-17,Chesapeake,Female,222,41,4,Virginia
2020-05-17,Richmond,Female,368,47,4,Virginia
2020-05-17,Roanoke,Male,52,4,2,Virginia
2020-05-17,Fairfax,Not Reported,58,4,1,Virginia
2020-05-17,Thomas Jefferson,Female,211,36,5,Virginia
2020-05-17,Chesapeake,Not Reported,0,0,0,Virginia
2020-05-17,Cumberland Plateau,Male,14,1,0,Virginia
2020-05-17,Eastern Shore,Female,461,18,9,Virginia
2020-05-17,Lord Fairfax,Not Reported,9,0,0,Virginia
2020-05-17,Rappahannock,Not Reported,4,0,0,Virginia
2020-05-17,Central Shenandoah,Not Reported,0,0,0,Virginia
2020-05-17,Peninsula,Male,242,60,12,Virginia
2020-05-17,Norfolk,Male,184,28,4,Virginia
2020-05-17,Alexandria,Female,774,73,18,Virginia
2020-05-17,Lenowisco,Male,22,8,3,Virginia
2020-05-17,Pittsylvania-Danville,Female,41,14,1,Virginia
2020-05-17,New River,Not Reported,1,0,0,Virginia
2020-05-17,Chesterfield,Not Reported,22,0,0,Virginia
2020-05-17,Loudoun,Male,732,77,21,Virginia
2020-05-17,Rappahannock Rapidan,Female,322,21,4,Virginia
2020-05-17,Piedmont,Female,113,12,1,Virginia
2020-05-17,Richmond,Male,401,67,12,Virginia
2020-05-17,Crater,Female,204,45,10,Virginia
2020-05-17,Portsmouth,Female,106,21,4,Virginia
2020-05-17,Arlington,Not Reported,8,0,0,Virginia
2020-05-17,Mount Rogers,Not Reported,1,0,0,Virginia
2020-05-17,Thomas Jefferson,Not Reported,1,0,0,Virginia
2020-05-17,Three Rivers,Not Reported,1,0,0,Virginia
2020-05-17,Hampton,Male,71,19,2,Virginia
2020-05-17,Alleghany,Male,66,15,3,Virginia
2020-05-17,Roanoke,Female,76,3,6,Virginia
2020-05-17,Loudoun,Not Reported,3,0,0,Virginia
2020-05-17,Fairfax,Female,3910,485,140,Virginia
2020-05-17,Western Tidewater,Male,283,40,18,Virginia
2020-05-17,Peninsula,Not Reported,3,0,0,Virginia
2020-05-17,New River,Male,40,8,1,Virginia
2020-05-17,Central Shenandoah,Male,552,41,14,Virginia
2020-05-17,Southside,Male,72,17,8,Virginia
2020-05-17,Chesterfield,Male,507,40,19,Virginia
2020-05-17,Arlington,Female,792,148,35,Virginia
2020-05-17,Rappahannock,Male,478,73,10,Virginia
2020-05-17,Central Virginia,Male,102,10,3,Virginia
2020-05-17,Alleghany,Not Reported,1,0,0,Virginia
2020-05-17,Henrico,Male,531,88,55,Virginia
2020-05-17,Thomas Jefferson,Male,172,30,8,Virginia
2020-05-17,Lord Fairfax,Male,401,38,15,Virginia
2020-05-17,Three Rivers,Male,311,13,1,Virginia
2020-05-17,Richmond,Not Reported,10,1,2,Virginia
2020-05-17,Pittsylvania-Danville,Male,27,9,1,Virginia
2020-05-17,Portsmouth,Not Reported,2,0,0,Virginia
2020-05-17,Norfolk,Not Reported,0,0,0,Virginia
2020-05-17,Chesapeake,Male,165,37,6,Virginia
2020-05-17,Chickahominy,Female,217,38,13,Virginia
2020-05-17,Prince William,Male,2328,225,35,Virginia
2020-05-17,Eastern Shore,Not Reported,5,0,0,Virginia
2020-05-17,Eastern Shore,Male,422,26,9,Virginia
2020-05-17,Rappahannock Rapidan,Male,375,35,7,Virginia
2020-05-17,Henrico,Not Reported,1,0,0,Virginia
2020-05-17,Cumberland Plateau,Female,16,1,0,Virginia
2020-05-17,West Piedmont,Male,38,8,2,Virginia
2020-05-17,Hampton,Not Reported,2,0,0,Virginia
2020-05-17,Alexandria,Not Reported,5,0,0,Virginia
2020-05-17,Western Tidewater,Not Reported,3,0,0,Virginia
2020-05-17,Cumberland Plateau,Not Reported,0,0,0,Virginia
2020-05-17,Virginia Beach,Male,245,48,12,Virginia
2020-05-17,Alleghany,Female,97,8,3,Virginia
2020-05-17,Lenowisco,Female,20,7,1,Virginia
2020-05-17,Virginia Beach,Not Reported,2,0,0,Virginia
2020-05-17,Western Tidewater,Female,271,17,10,Virginia
2020-05-17,Mount Rogers,Male,115,11,4,Virginia
2020-05-17,Lord Fairfax,Female,488,42,19,Virginia
2020-05-17,Piedmont,Not Reported,0,0,0,Virginia
2020-05-17,Alexandria,Male,731,89,16,Virginia
2020-05-17,Pittsylvania-Danville,Not Reported,0,0,0,Virginia
2020-05-17,West Piedmont,Not Reported,1,0,0,Virginia
2020-05-17,Loudoun,Female,751,62,27,Virginia
2020-05-17,Hampton,Female,90,11,1,Virginia
2020-05-17,Henrico,Female,740,83,58,Virginia
2020-05-17,Prince William,Not Reported,31,1,0,Virginia
2020-05-17,Chickahominy,Male,142,36,13,Virginia
2020-05-17,Rappahannock Rapidan,Not Reported,10,0,0,Virginia
2020-05-17,Peninsula,Female,261,52,19,Virginia
2020-05-17,Lenowisco,Not Reported,0,0,0,Virginia
2020-05-17,Crater,Not Reported,3,2,0,Virginia
2020-05-17,Chickahominy,Not Reported,3,0,0,Virginia
2020-05-17,Portsmouth,Male,120,18,6,Virginia
2020-05-17,New River,Female,47,4,0,Virginia
2020-05-17,Rappahannock,Female,507,51,4,Virginia
2020-05-17,Central Virginia,Female,76,6,0,Virginia
2020-05-17,Roanoke,Not Reported,0,0,0,Virginia
2020-05-17,West Piedmont,Female,50,5,1,Virginia
2020-05-17,Mount Rogers,Female,119,6,0,Virginia
2020-05-17,Piedmont,Male,463,26,4,Virginia
2020-05-17,Chesterfield,Female,573,32,17,Virginia
2020-05-17,Fairfax,Male,3966,626,150,Virginia
2020-05-17,Crater,Male,198,30,4,Virginia
2020-05-17,Central Virginia,Not Reported,0,0,0,Virginia
2020-05-17,Prince William,Female,2226,201,43,Virginia
2020-05-17,Virginia Beach,Female,310,38,7,Virginia
2020-05-17,Norfolk,Female,177,28,1,Virginia
2020-05-17,Three Rivers,Female,116,17,5,Virginia
2020-05-17,Arlington,Male,838,175,42,Virginia
2020-05-17,Central Shenandoah,Female,648,48,10,Virginia
2020-05-17,Southside,Female,141,17,9,Virginia
2020-05-16,Southside,Not Reported,3,0,0,Virginia
2020-05-16,Chesapeake,Female,221,41,4,Virginia
2020-05-16,Richmond,Female,358,45,4,Virginia
2020-05-16,Roanoke,Male,49,4,2,Virginia
2020-05-16,Fairfax,Not Reported,52,4,1,Virginia
2020-05-16,Thomas Jefferson,Female,210,36,5,Virginia
2020-05-16,Chesapeake,Not Reported,0,0,0,Virginia
2020-05-16,Cumberland Plateau,Male,14,1,0,Virginia
2020-05-16,Eastern Shore,Female,460,18,9,Virginia
2020-05-16,Lord Fairfax,Not Reported,9,0,0,Virginia
2020-05-16,Rappahannock,Not Reported,4,0,0,Virginia
2020-05-16,Central Shenandoah,Not Reported,10,0,0,Virginia
2020-05-16,Peninsula,Male,230,60,12,Virginia
2020-05-16,Norfolk,Male,179,28,4,Virginia
2020-05-16,Alexandria,Female,756,71,18,Virginia
2020-05-16,Lenowisco,Male,22,8,3,Virginia
2020-05-16,Pittsylvania-Danville,Female,41,14,1,Virginia
2020-05-16,New River,Not Reported,1,0,0,Virginia
2020-05-16,Chesterfield,Not Reported,16,0,0,Virginia
2020-05-16,Loudoun,Male,713,77,21,Virginia
2020-05-16,Rappahannock Rapidan,Female,307,21,4,Virginia
2020-05-16,Piedmont,Female,104,12,1,Virginia
2020-05-16,Richmond,Male,390,64,12,Virginia
2020-05-16,Crater,Female,196,45,10,Virginia
2020-05-16,Portsmouth,Female,103,21,4,Virginia
2020-05-16,Arlington,Not Reported,8,0,0,Virginia
2020-05-16,Mount Rogers,Not Reported,1,0,0,Virginia
2020-05-16,Thomas Jefferson,Not Reported,1,0,0,Virginia
2020-05-16,Three Rivers,Not Reported,1,0,0,Virginia
2020-05-16,Hampton,Male,69,19,2,Virginia
2020-05-16,Alleghany,Male,66,15,3,Virginia
2020-05-16,Roanoke,Female,71,3,6,Virginia
2020-05-16,Loudoun,Not Reported,3,0,0,Virginia
2020-05-16,Fairfax,Female,3824,476,139,Virginia
2020-05-16,Western Tidewater,Male,275,40,18,Virginia
2020-05-16,Peninsula,Not Reported,3,0,0,Virginia
2020-05-16,New River,Male,40,8,1,Virginia
2020-05-16,Central Shenandoah,Male,544,41,14,Virginia
2020-05-16,Southside,Male,72,17,8,Virginia
2020-05-16,Chesterfield,Male,503,40,19,Virginia
2020-05-16,Arlington,Female,770,145,35,Virginia
2020-05-16,Rappahannock,Male,466,73,10,Virginia
2020-05-16,Central Virginia,Male,99,10,3,Virginia
2020-05-16,Alleghany,Not Reported,1,0,0,Virginia
2020-05-16,Henrico,Male,521,88,55,Virginia
2020-05-16,Thomas Jefferson,Male,169,29,8,Virginia
2020-05-16,Lord Fairfax,Male,392,35,15,Virginia
2020-05-16,Three Rivers,Male,309,13,1,Virginia
2020-05-16,Richmond,Not Reported,10,1,2,Virginia
2020-05-16,Pittsylvania-Danville,Male,27,9,1,Virginia
2020-05-16,Portsmouth,Not Reported,2,0,0,Virginia
2020-05-16,Norfolk,Not Reported,0,0,0,Virginia
2020-05-16,Chesapeake,Male,163,36,6,Virginia
2020-05-16,Chickahominy,Female,215,38,13,Virginia
2020-05-16,Prince William,Male,2262,218,35,Virginia
